filename,foreheadHorizEdges,foreheadVertEdges,eyeSidesHorizEdges,eyeSidesVertEdges,chinHorizEdges,chinVertEdges,emotion
1528.jpg,0,0,8,0,15,11,surprised
5404.jpg,0,0,15,0,3,30,happy
6725.jpg,0,0,7,0,0,37,happy
2675.jpg,0,0,15,0,4,26,anxious
5229.jpg,10,0,8,0,0,9,happy
5308.jpg,0,0,8,0,2,12,happy
1761.jpg,0,0,3,0,4,27,neutral
925.jpg,0,0,1,0,1,15,happy
529.jpg,0,0,8,0,14,31,happy
6666.jpg,0,0,14,0,13,24,anxious
1016.jpg,0,0,11,0,0,24,happy
2705.jpg,8,0,10,0,0,17,anxious
6493.jpg,0,0,2,0,1,12,happy
2339.jpg,0,0,11,0,7,18,happy
273.jpg,0,0,14,0,0,23,happy
5108.jpg,0,0,5,0,0,26,confident
4633.jpg,0,0,7,0,3,21,happy
2575.jpg,0,0,12,0,2,17,happy
5389.jpg,0,0,13,0,0,20,happy
5197.jpg,0,0,4,0,0,17,happy
3324.jpg,0,0,7,0,6,32,neutral
5634.jpg,0,0,9,0,4,26,happy
3699.jpg,0,0,17,0,2,21,happy
4651.jpg,0,0,13,0,3,19,angry
5938.jpg,0,0,7,0,0,19,happy
6728.jpg,0,0,11,0,0,12,happy
5948.jpg,0,0,5,0,1,18,confident
4192.jpg,0,0,16,0,0,25,neutral
5045.jpg,0,0,9,0,1,17,happy
3047.jpg,0,0,13,0,2,40,happy
3187.jpg,0,0,15,0,0,22,neutral
4292.jpg,0,0,13,0,1,22,happy
755.jpg,0,0,1,0,12,15,happy
1007.jpg,0,0,12,0,0,15,neutral
4536.jpg,0,0,16,0,0,31,anxious
216.jpg,0,0,8,0,0,23,neutral
665.jpg,0,0,10,0,0,11,neutral
1791.jpg,0,0,11,0,0,7,neutral
4067.jpg,0,0,8,0,0,36,happy
2868.jpg,15,0,12,0,24,36,happy
545.jpg,0,0,14,0,0,23,happy
2980.jpg,0,0,12,0,12,23,neutral
1703.jpg,0,0,9,0,33,27,happy
6479.jpg,0,0,14,0,5,20,happy
5860.jpg,0,0,20,0,16,23,anxious
3391.jpg,0,0,17,0,1,28,happy
374.jpg,0,0,8,0,10,26,anxious
4400.jpg,0,0,5,0,0,16,neutral
6429.jpg,0,0,12,0,4,18,happy
6926.jpg,0,0,5,0,0,20,happy
1495.jpg,0,0,17,0,4,15,happy
5366.jpg,0,0,14,0,0,10,happy
4506.jpg,0,0,11,0,0,24,angry
20.jpg,2,0,3,0,7,16,neutral
6534.jpg,0,0,14,0,0,14,neutral
4672.jpg,0,0,18,0,1,27,happy
956.jpg,0,0,0,0,0,5,neutral
5805.jpg,0,0,11,0,0,19,anxious
3804.jpg,0,0,4,0,0,24,happy
6295.jpg,0,0,8,10,0,25,happy
1312.jpg,0,0,14,0,0,26,neutral
4699.jpg,0,0,15,0,0,29,happy
488.jpg,0,0,15,0,0,28,neutral
6102.jpg,0,0,4,0,1,23,angry
4056.jpg,0,0,14,0,0,24,neutral
880.jpg,0,0,0,0,0,28,neutral
2010.jpg,0,0,15,26,7,37,happy
5558.jpg,0,0,7,0,0,32,happy
2617.jpg,0,0,2,0,0,26,confident
5127.jpg,0,0,7,0,5,28,neutral
5348.jpg,0,0,10,5,1,25,happy
4584.jpg,0,0,10,0,13,29,happy
2578.jpg,0,0,8,0,0,13,happy
2595.jpg,0,0,4,0,2,25,happy
3389.jpg,0,0,5,0,0,16,neutral
1298.jpg,0,0,0,0,0,24,neutral
2854.jpg,0,0,16,0,0,28,neutral
2337.jpg,0,0,7,0,3,34,neutral
3512.jpg,0,0,8,0,0,32,happy
2123.jpg,0,0,7,0,4,25,happy
5172.jpg,0,0,14,0,4,32,happy
2088.jpg,0,0,12,0,0,25,happy
6319.jpg,0,0,7,0,0,22,happy
2295.jpg,0,0,7,0,0,7,happy
322.jpg,0,0,6,0,0,15,surprised
3976.jpg,0,0,5,0,6,32,happy
6250.jpg,0,0,17,0,0,11,neutral
6648.jpg,0,0,14,0,3,28,happy
2143.jpg,0,0,8,0,0,1,happy
3843.jpg,0,0,4,0,4,27,neutral
2087.jpg,0,0,17,0,31,31,neutral
5883.jpg,0,0,14,0,4,39,happy
5714.jpg,0,0,6,0,1,34,confident
2512.jpg,0,0,11,0,4,20,happy
3090.jpg,2,0,9,0,0,2,happy
1624.jpg,0,0,11,0,32,29,neutral
5546.jpg,0,0,8,0,0,1,happy
6982.jpg,0,0,8,0,1,19,neutral
4105.jpg,0,0,20,0,3,34,happy
1383.jpg,0,0,3,0,14,21,neutral
1278.jpg,0,0,7,0,11,9,happy
3102.jpg,13,0,11,0,6,10,happy
2072.jpg,0,0,13,0,2,34,confident
5552.jpg,0,0,4,0,7,26,happy
5731.jpg,0,0,5,0,8,29,neutral
3264.jpg,0,0,31,0,2,18,neutral
1216.jpg,0,0,15,0,10,40,angry
1181.jpg,0,0,11,0,1,35,happy
1785.jpg,0,0,0,0,0,11,happy
2941.jpg,0,0,1,0,7,19,happy
4524.jpg,0,0,10,0,27,19,angry
849.jpg,0,0,14,0,0,20,happy
3109.jpg,0,0,4,0,0,32,happy
2653.jpg,0,0,7,0,0,14,confident
3518.jpg,0,0,18,0,8,27,neutral
760.jpg,0,0,12,0,10,33,happy
5288.jpg,0,0,5,0,0,7,happy
844.jpg,0,0,3,0,0,17,angry
1437.jpg,0,0,17,0,6,33,angry
6243.jpg,0,0,1,0,0,12,happy
3627.jpg,0,0,13,20,0,11,neutral
4754.jpg,0,0,7,0,19,13,happy
4703.jpg,0,0,7,0,7,31,happy
4032.jpg,0,0,11,0,0,25,confident
4213.jpg,0,0,7,0,4,16,confident
5873.jpg,0,0,13,0,5,22,angry
234.jpg,0,0,18,0,4,35,happy
4450.jpg,0,0,9,7,3,23,happy
929.jpg,0,0,12,0,10,19,angry
5461.jpg,0,0,7,0,0,4,happy
1075.jpg,0,0,15,0,3,16,sad
2515.jpg,0,0,4,0,10,29,happy
2869.jpg,0,0,1,0,18,14,happy
4439.jpg,0,0,1,0,0,2,neutral
2522.jpg,0,0,11,0,0,34,happy
553.jpg,0,0,14,0,0,5,happy
3600.jpg,0,0,7,8,0,21,happy
4913.jpg,0,0,4,0,4,29,happy
1293.jpg,0,0,2,0,0,10,happy
6006.jpg,0,0,9,0,9,37,happy
1199.jpg,0,0,14,0,0,22,angry
11.jpg,0,0,7,0,3,19,angry
1971.jpg,0,0,10,0,0,28,happy
5381.jpg,0,0,15,0,0,19,happy
4578.jpg,0,0,10,0,1,23,happy
3198.jpg,0,0,18,0,0,30,happy
5719.jpg,0,0,12,0,5,25,neutral
6053.jpg,0,0,12,0,0,27,neutral
3085.jpg,0,0,14,0,11,22,happy
5137.jpg,0,0,11,0,14,36,neutral
615.jpg,0,0,13,0,3,21,neutral
4778.jpg,0,0,6,0,8,25,angry
5430.jpg,0,0,12,7,9,26,happy
2555.jpg,0,0,14,0,0,15,happy
4318.jpg,0,0,3,0,0,25,happy
4734.jpg,0,0,11,0,0,29,happy
3200.jpg,0,0,10,0,6,17,neutral
65.jpg,0,0,14,0,1,22,happy
3544.jpg,0,0,2,0,5,19,happy
3020.jpg,0,0,11,0,5,26,happy
3865.jpg,0,0,5,0,3,19,neutral
2484.jpg,0,0,8,0,0,27,happy
6740.jpg,0,0,1,0,1,8,neutral
2262.jpg,13,0,8,20,12,18,angry
3006.jpg,0,0,4,0,10,21,happy
5300.jpg,0,0,6,0,3,23,happy
5440.jpg,0,0,14,0,9,13,happy
3982.jpg,0,0,9,0,2,32,happy
5483.jpg,0,0,12,0,0,22,sad
4919.jpg,0,0,11,0,0,13,neutral
6850.jpg,0,0,7,0,9,26,happy
6279.jpg,0,0,10,0,0,25,happy
209.jpg,0,0,9,0,0,19,happy
265.jpg,0,0,13,0,1,22,happy
3966.jpg,0,0,11,0,6,18,happy
4256.jpg,0,0,12,0,0,17,happy
1238.jpg,0,0,2,0,0,30,happy
5206.jpg,0,0,14,0,0,30,neutral
2935.jpg,0,0,10,0,8,19,neutral
5487.jpg,0,0,13,0,20,22,happy
2171.jpg,0,0,0,0,0,26,anxious
5580.jpg,0,0,11,0,0,22,happy
1818.jpg,0,0,20,0,3,26,neutral
3424.jpg,0,0,14,0,8,24,neutral
2775.jpg,0,0,13,0,13,36,happy
4322.jpg,0,0,13,0,0,6,neutral
2790.jpg,0,0,12,0,6,28,happy
2385.jpg,0,0,10,0,1,20,happy
1319.jpg,0,0,4,0,0,31,happy
6616.jpg,0,0,5,4,0,27,confident
2217.jpg,0,0,13,0,0,28,angry
2757.jpg,0,0,5,0,1,5,happy
1587.jpg,0,0,9,0,7,17,neutral
2176.jpg,0,0,12,0,2,30,surprised
2668.jpg,0,0,8,0,14,23,happy
2652.jpg,0,0,12,0,0,12,neutral
51.jpg,0,0,14,0,0,31,anxious
4429.jpg,0,0,7,0,0,13,happy
3027.jpg,0,0,13,0,26,31,happy
4090.jpg,0,0,8,0,0,29,neutral
5874.jpg,0,0,11,1,12,28,confident
1608.jpg,0,0,16,0,0,24,happy
5470.jpg,0,0,15,0,7,14,happy
5465.jpg,0,0,10,0,7,14,confident
2404.jpg,0,0,18,0,0,15,happy
518.jpg,0,0,9,0,1,31,sad
3153.jpg,0,0,12,0,0,22,happy
1846.jpg,0,0,11,0,4,22,angry
6859.jpg,0,0,6,14,21,27,happy
4652.jpg,0,0,10,0,8,33,neutral
4554.jpg,0,0,0,0,3,22,happy
2700.jpg,0,0,7,0,6,29,happy
6722.jpg,0,0,6,0,3,26,happy
1391.jpg,0,0,11,0,3,23,neutral
2221.jpg,0,0,12,0,2,27,confident
625.jpg,0,0,7,0,0,24,anxious
4237.jpg,0,0,15,14,3,18,happy
3993.jpg,0,0,8,0,0,13,happy
2141.jpg,0,0,10,0,8,33,surprised
4298.jpg,0,0,6,0,0,11,angry
5388.jpg,0,0,9,0,0,13,happy
5619.jpg,0,0,3,0,6,14,neutral
4971.jpg,0,0,14,0,3,33,neutral
1226.jpg,0,0,9,0,0,14,confident
2343.jpg,0,0,15,0,5,27,happy
2975.jpg,0,0,17,0,9,39,happy
5405.jpg,0,0,18,0,0,26,neutral
5821.jpg,0,0,10,0,8,35,neutral
3.jpg,0,0,0,0,11,21,happy
3204.jpg,0,0,3,0,0,15,surprised
1634.jpg,0,0,1,0,2,19,happy
834.jpg,0,0,8,0,0,11,anxious
4725.jpg,0,0,10,0,12,21,neutral
3155.jpg,0,0,22,0,7,27,happy
1416.jpg,0,0,7,0,3,12,neutral
167.jpg,0,0,14,0,5,23,happy
1580.jpg,0,0,8,0,0,33,happy
3596.jpg,0,0,12,0,0,26,happy
3023.jpg,0,0,8,0,7,22,happy
3581.jpg,0,0,14,0,0,21,happy
3475.jpg,20,0,10,0,13,13,happy
2677.jpg,0,0,11,0,3,24,surprised
2104.jpg,0,0,9,0,12,22,happy
4474.jpg,0,0,5,0,0,19,surprised
163.jpg,0,0,14,0,1,37,neutral
6546.jpg,0,0,12,0,0,5,confident
6802.jpg,0,0,8,0,0,23,neutral
3648.jpg,0,0,9,0,2,22,happy
6525.jpg,0,0,6,0,0,23,anxious
4117.jpg,8,0,14,0,0,10,happy
3764.jpg,4,0,20,0,0,4,angry
6650.jpg,0,0,1,0,0,11,angry
989.jpg,0,0,0,0,1,20,neutral
2749.jpg,0,0,13,0,0,21,neutral
4391.jpg,8,0,6,0,0,3,happy
4181.jpg,0,0,19,0,0,19,happy
5585.jpg,0,0,9,0,0,19,happy
4214.jpg,0,0,7,0,0,35,neutral
922.jpg,0,0,3,0,0,18,happy
800.jpg,0,0,9,0,0,32,happy
147.jpg,0,0,7,0,0,10,happy
3086.jpg,0,0,8,0,0,9,sad
3548.jpg,0,0,12,0,6,27,neutral
3701.jpg,0,0,8,0,4,13,happy
5109.jpg,0,0,12,0,2,15,happy
6072.jpg,0,0,3,0,1,27,angry
2787.jpg,0,0,8,0,8,17,happy
2452.jpg,0,0,4,0,0,20,happy
1819.jpg,0,0,0,0,0,18,confident
2361.jpg,0,0,8,0,1,25,happy
6413.jpg,0,0,11,0,20,21,happy
4774.jpg,0,0,3,0,2,39,happy
5435.jpg,0,0,9,0,0,21,neutral
3502.jpg,0,0,9,0,7,27,happy
3513.jpg,0,0,4,0,0,18,happy
406.jpg,0,0,7,0,9,23,happy
2498.jpg,0,0,14,0,3,37,angry
3133.jpg,0,0,12,0,1,23,neutral
578.jpg,0,0,10,0,0,30,confident
3946.jpg,0,0,2,0,0,23,happy
2903.jpg,0,0,22,0,0,10,happy
6841.jpg,0,0,11,0,5,30,angry
5423.jpg,0,0,18,0,0,15,anxious
1489.jpg,0,0,10,0,0,20,surprised
4106.jpg,0,0,4,0,9,20,neutral
4993.jpg,0,0,11,0,3,16,happy
2802.jpg,0,0,13,14,1,15,neutral
1471.jpg,0,0,9,0,0,27,anxious
4873.jpg,0,0,9,0,0,11,happy
3817.jpg,0,0,6,0,0,9,happy
607.jpg,0,0,2,0,0,16,neutral
4616.jpg,0,0,13,0,0,18,happy
6537.jpg,0,0,4,0,0,33,happy
6194.jpg,0,0,15,0,0,16,confident
4195.jpg,0,0,15,0,6,31,happy
5319.jpg,0,0,13,0,0,28,happy
2027.jpg,0,0,8,0,6,31,happy
1646.jpg,0,0,13,0,0,23,neutral
6818.jpg,0,0,10,0,1,18,happy
4154.jpg,0,0,1,0,2,10,anxious
4102.jpg,0,0,2,0,0,15,happy
4909.jpg,0,0,10,0,11,27,confident
5157.jpg,8,0,14,0,5,11,happy
4127.jpg,0,0,16,0,0,28,happy
4523.jpg,0,0,4,0,0,15,neutral
6445.jpg,0,0,5,0,1,32,confident
983.jpg,0,0,5,0,5,23,happy
807.jpg,0,0,9,0,4,24,happy
6126.jpg,0,0,6,0,2,26,confident
36.jpg,0,0,2,0,3,16,happy
390.jpg,0,0,7,0,2,17,surprised
3440.jpg,0,0,9,0,0,34,neutral
1977.jpg,0,0,14,0,9,17,happy
2836.jpg,0,0,18,0,0,20,happy
2704.jpg,0,0,14,0,0,32,confident
6635.jpg,0,0,12,0,10,16,happy
6770.jpg,0,0,6,0,4,24,neutral
863.jpg,0,0,12,0,1,31,happy
2201.jpg,0,0,6,0,0,26,neutral
1377.jpg,0,0,5,0,1,13,happy
6704.jpg,0,0,17,0,0,28,neutral
4227.jpg,0,0,10,0,2,38,confident
526.jpg,0,0,5,0,0,17,angry
3032.jpg,0,0,3,0,13,17,happy
816.jpg,0,0,20,0,0,17,happy
1019.jpg,0,0,0,0,0,23,confident
6455.jpg,0,0,6,0,0,20,confident
1299.jpg,0,0,8,0,6,25,happy
4828.jpg,0,0,11,0,0,18,surprised
6887.jpg,0,0,11,0,0,17,confident
1146.jpg,0,0,8,0,1,26,neutral
3370.jpg,0,0,11,0,0,23,happy
6923.jpg,0,0,0,0,3,19,happy
1060.jpg,0,0,13,0,6,27,happy
3925.jpg,0,0,12,0,0,26,angry
1107.jpg,0,0,8,0,21,24,happy
4866.jpg,0,0,12,0,0,18,happy
1710.jpg,0,0,11,0,4,28,happy
4198.jpg,0,0,14,0,4,21,anxious
1879.jpg,0,0,15,0,10,27,happy
3128.jpg,0,0,14,0,12,18,happy
729.jpg,0,0,20,0,0,34,neutral
792.jpg,0,0,13,0,19,36,surprised
4236.jpg,0,0,14,0,2,27,anxious
1386.jpg,0,0,6,0,1,20,happy
499.jpg,0,0,1,0,0,5,happy
1744.jpg,0,0,10,0,15,32,angry
3375.jpg,0,0,4,0,16,26,happy
3832.jpg,9,0,17,0,0,17,happy
2397.jpg,0,0,14,0,8,19,surprised
1257.jpg,0,0,12,0,8,31,happy
6116.jpg,0,0,11,0,0,26,happy
1091.jpg,0,0,13,0,2,21,angry
6107.jpg,0,0,6,0,3,20,happy
4126.jpg,0,0,11,0,0,19,happy
6910.jpg,0,0,13,0,3,22,neutral
1404.jpg,0,0,9,0,0,19,happy
5382.jpg,0,0,3,0,15,20,neutral
3174.jpg,0,0,13,0,32,22,happy
3333.jpg,0,0,8,0,0,22,confident
6032.jpg,0,0,13,0,5,16,happy
3908.jpg,0,0,14,0,4,19,happy
2948.jpg,0,0,27,0,0,9,neutral
5376.jpg,0,0,9,0,3,35,happy
6891.jpg,0,0,1,0,4,17,surprised
3845.jpg,13,0,10,0,13,28,angry
4492.jpg,0,0,11,0,9,24,happy
5111.jpg,0,0,18,0,18,34,happy
5314.jpg,0,0,5,0,0,31,neutral
3691.jpg,0,0,9,0,13,25,happy
6971.jpg,0,0,5,0,7,25,neutral
4685.jpg,0,0,9,0,0,27,happy
1485.jpg,0,0,11,0,0,18,neutral
3714.jpg,0,0,7,0,11,15,confident
3962.jpg,0,0,1,0,0,22,happy
2489.jpg,0,0,13,0,14,34,happy
6375.jpg,0,0,11,8,0,22,happy
2402.jpg,0,0,13,0,0,26,happy
2254.jpg,0,0,11,0,9,23,anxious
1586.jpg,0,0,14,0,0,14,happy
3183.jpg,0,0,9,0,32,25,happy
6361.jpg,0,0,11,0,5,19,happy
6240.jpg,0,0,5,0,0,17,neutral
4209.jpg,0,0,10,20,20,31,angry
3534.jpg,0,0,11,0,19,22,happy
6732.jpg,0,0,5,0,0,12,happy
2234.jpg,0,0,1,0,8,27,happy
4145.jpg,0,0,25,0,10,30,happy
2896.jpg,0,0,9,0,2,14,happy
6695.jpg,0,0,1,0,14,8,happy
3139.jpg,0,0,1,0,0,15,happy
2329.jpg,0,0,1,0,6,13,happy
1147.jpg,0,0,0,0,0,8,happy
429.jpg,0,0,10,0,0,23,neutral
4459.jpg,0,0,9,0,0,17,happy
1522.jpg,0,0,12,0,2,21,neutral
6555.jpg,0,0,14,0,19,18,angry
6929.jpg,0,0,7,0,7,21,confident
750.jpg,0,0,3,0,8,23,surprised
77.jpg,0,0,9,5,23,26,happy
5497.jpg,0,0,2,0,6,25,neutral
2246.jpg,0,0,13,0,10,16,neutral
3539.jpg,0,0,11,0,1,21,anxious
2689.jpg,0,0,13,0,0,16,surprised
772.jpg,0,0,8,0,6,24,anxious
3208.jpg,0,0,8,0,0,5,happy
140.jpg,0,0,11,0,0,27,sad
5218.jpg,0,0,8,3,0,26,happy
4853.jpg,0,0,3,0,16,31,happy
6988.jpg,0,0,7,0,0,18,confident
6948.jpg,0,0,0,0,0,12,happy
1573.jpg,0,0,4,0,0,25,neutral
2052.jpg,0,0,3,0,0,15,happy
2019.jpg,0,0,10,0,6,16,happy
5261.jpg,0,0,4,0,0,20,sad
587.jpg,0,0,13,0,1,33,happy
4930.jpg,0,0,12,0,0,28,neutral
5486.jpg,0,0,3,0,0,36,happy
4291.jpg,0,0,7,0,0,20,angry
2188.jpg,0,0,9,0,0,18,happy
4857.jpg,0,0,16,0,25,37,neutral
6585.jpg,0,0,9,0,8,27,happy
837.jpg,0,0,11,0,1,18,confident
3533.jpg,0,0,4,0,0,2,happy
5561.jpg,0,0,9,0,0,28,surprised
1955.jpg,0,0,6,0,0,29,happy
6810.jpg,0,0,16,0,14,24,happy
6462.jpg,0,0,11,0,0,19,happy
2601.jpg,7,0,10,0,0,26,neutral
4755.jpg,0,0,0,0,5,12,happy
1024.jpg,0,0,10,0,8,25,happy
667.jpg,3,0,0,0,0,1,happy
215.jpg,0,0,9,0,0,25,neutral
3904.jpg,0,0,6,0,0,12,happy
3848.jpg,0,0,14,0,2,38,neutral
3097.jpg,0,0,12,0,0,14,angry
2033.jpg,0,0,7,0,0,19,happy
4113.jpg,0,0,0,0,0,15,happy
579.jpg,0,0,9,0,2,25,sad
6283.jpg,0,0,8,0,0,15,happy
6325.jpg,0,0,20,0,2,16,happy
3743.jpg,0,0,6,0,0,13,neutral
1992.jpg,0,0,20,0,0,14,neutral
4001.jpg,0,0,3,0,0,6,happy
3555.jpg,0,0,1,0,15,14,surprised
6074.jpg,0,0,8,10,8,32,happy
3588.jpg,0,0,11,0,0,11,neutral
1599.jpg,0,0,7,12,1,22,anxious
5835.jpg,0,0,3,0,3,19,happy
6404.jpg,0,0,10,0,0,23,happy
6485.jpg,0,0,0,0,11,11,happy
2046.jpg,0,0,11,0,0,31,anxious
1203.jpg,0,0,4,0,7,27,happy
6987.jpg,0,0,13,0,15,37,happy
4741.jpg,0,0,9,0,0,22,confident
4861.jpg,0,0,7,0,0,12,angry
4927.jpg,0,0,10,0,3,35,happy
297.jpg,0,0,8,0,4,20,happy
6223.jpg,0,0,3,0,0,5,neutral
3514.jpg,0,0,7,0,5,13,happy
6560.jpg,0,0,11,0,5,21,surprised
1974.jpg,0,0,8,0,0,11,happy
5468.jpg,0,0,7,0,18,19,neutral
4713.jpg,0,0,17,0,0,26,happy
5566.jpg,0,0,5,0,12,20,happy
2576.jpg,0,0,12,0,0,25,neutral
2658.jpg,0,0,1,0,13,22,happy
5485.jpg,0,0,10,0,6,15,neutral
4465.jpg,0,0,14,0,4,27,neutral
5212.jpg,0,0,7,0,5,22,happy
355.jpg,0,0,16,0,8,38,angry
5051.jpg,0,0,11,0,0,18,happy
5065.jpg,0,0,18,0,6,26,happy
1279.jpg,0,0,7,0,0,14,happy
3893.jpg,0,0,2,0,6,22,happy
1665.jpg,0,0,7,0,0,12,angry
2835.jpg,0,0,12,0,0,21,anxious
3269.jpg,0,0,12,0,0,20,happy
2382.jpg,0,0,11,0,0,8,happy
6151.jpg,0,0,12,0,4,32,neutral
2723.jpg,3,0,10,8,14,21,happy
4911.jpg,0,0,14,0,0,13,angry
1743.jpg,0,0,10,0,0,5,angry
5784.jpg,0,0,9,0,0,22,happy
2908.jpg,0,0,14,0,0,18,confident
608.jpg,0,0,3,0,9,27,neutral
3872.jpg,0,0,10,0,0,30,angry
1837.jpg,0,0,7,0,0,27,neutral
3940.jpg,0,0,19,0,0,25,happy
197.jpg,0,0,7,0,15,18,neutral
3835.jpg,0,0,15,0,4,14,happy
5277.jpg,0,0,11,0,5,17,confident
720.jpg,0,0,5,0,0,25,happy
4867.jpg,0,0,1,0,8,22,happy
5836.jpg,0,0,9,0,3,18,angry
4330.jpg,0,0,10,0,1,15,happy
3373.jpg,0,0,11,0,0,17,neutral
5895.jpg,0,0,12,0,2,18,happy
5915.jpg,0,0,12,0,0,15,happy
2624.jpg,0,0,5,0,4,28,happy
4170.jpg,0,0,8,0,0,4,happy
5235.jpg,0,0,15,0,0,33,happy
4620.jpg,0,0,18,0,32,21,happy
2548.jpg,0,0,12,0,6,25,neutral
6303.jpg,0,0,5,0,3,41,happy
3586.jpg,0,0,13,0,0,28,happy
4717.jpg,0,0,8,0,0,27,neutral
3874.jpg,0,0,12,0,0,22,surprised
4313.jpg,0,0,7,0,6,19,angry
4386.jpg,0,0,4,22,0,23,happy
1806.jpg,0,0,10,2,5,20,anxious
5139.jpg,0,0,10,0,12,16,neutral
3334.jpg,0,0,13,0,5,30,neutral
6961.jpg,0,0,10,0,4,30,happy
5538.jpg,0,0,18,0,0,23,happy
1006.jpg,0,0,11,0,0,25,happy
393.jpg,27,0,3,24,0,21,happy
6144.jpg,0,0,11,0,3,13,happy
517.jpg,0,0,9,0,27,33,surprised
1979.jpg,0,0,10,0,0,15,happy
3078.jpg,0,0,10,0,0,2,happy
1877.jpg,0,0,10,0,0,29,happy
3123.jpg,0,0,5,0,9,16,happy
5457.jpg,0,0,16,0,7,30,happy
3662.jpg,0,0,10,0,9,30,neutral
2718.jpg,0,0,14,0,6,19,anxious
4552.jpg,0,0,13,0,0,23,happy
1552.jpg,0,0,13,0,3,27,anxious
4284.jpg,0,0,9,0,10,20,angry
1647.jpg,0,0,7,0,0,23,happy
1814.jpg,0,0,11,0,4,26,neutral
659.jpg,0,0,12,0,11,29,happy
180.jpg,0,0,3,0,0,16,neutral
6408.jpg,0,0,13,0,0,22,happy
4968.jpg,0,0,8,6,0,27,happy
672.jpg,0,0,3,0,0,25,confident
2914.jpg,0,0,20,0,0,11,angry
1221.jpg,0,0,10,0,2,31,happy
6673.jpg,0,0,0,0,0,10,happy
6993.jpg,0,0,4,0,0,30,neutral
1648.jpg,0,0,14,0,4,34,neutral
5722.jpg,0,0,9,0,0,6,happy
2492.jpg,0,0,5,7,18,28,neutral
1661.jpg,0,0,16,0,0,25,happy
4602.jpg,0,0,13,0,1,18,angry
5232.jpg,0,0,10,0,0,8,happy
3615.jpg,0,0,3,0,0,36,happy
1960.jpg,0,0,14,0,1,23,happy
6267.jpg,0,0,13,0,0,12,happy
3658.jpg,0,0,12,0,6,23,happy
6128.jpg,0,0,6,0,2,12,happy
6187.jpg,0,0,17,0,0,14,confident
220.jpg,0,0,9,0,10,32,neutral
2307.jpg,0,0,6,0,0,29,confident
3145.jpg,0,0,9,0,41,26,happy
3285.jpg,0,0,12,0,4,23,neutral
6328.jpg,0,0,12,0,4,18,happy
4137.jpg,0,0,15,0,0,27,happy
5795.jpg,0,0,17,0,3,32,surprised
1447.jpg,18,0,8,0,5,15,neutral
4665.jpg,0,0,8,0,1,22,angry
3639.jpg,0,0,6,0,13,19,happy
2879.jpg,0,0,14,0,0,24,neutral
6784.jpg,0,0,11,0,5,20,happy
740.jpg,0,0,1,0,0,19,neutral
950.jpg,0,0,4,0,0,17,happy
4770.jpg,0,0,4,0,0,7,surprised
3227.jpg,0,0,8,0,4,39,happy
6556.jpg,0,0,9,15,0,30,happy
200.jpg,0,0,14,0,2,13,happy
2998.jpg,0,0,9,0,13,25,anxious
431.jpg,0,0,4,0,0,17,neutral
6630.jpg,0,0,16,7,1,20,happy
3623.jpg,0,0,7,0,0,24,happy
6175.jpg,0,0,14,0,0,23,neutral
6869.jpg,3,0,8,0,0,6,happy
1716.jpg,0,0,6,0,0,17,neutral
2003.jpg,0,0,8,0,0,26,happy
6134.jpg,0,0,10,0,22,14,neutral
3756.jpg,0,0,9,0,5,34,happy
6453.jpg,0,0,13,0,4,20,happy
727.jpg,0,0,15,0,4,33,angry
5890.jpg,0,0,6,0,1,16,happy
1981.jpg,0,0,13,0,7,30,happy
4819.jpg,0,0,8,0,8,12,neutral
4826.jpg,0,0,11,0,0,9,neutral
6797.jpg,0,0,18,0,0,30,happy
5276.jpg,0,0,11,0,13,33,confident
3049.jpg,0,0,6,0,4,28,happy
3664.jpg,0,0,10,0,0,42,happy
2696.jpg,0,0,13,0,5,19,neutral
2297.jpg,0,0,18,0,0,16,surprised
5669.jpg,0,0,0,0,3,30,anxious
2293.jpg,0,0,18,0,10,29,confident
5339.jpg,0,0,14,0,0,20,happy
1682.jpg,0,0,9,0,0,14,confident
770.jpg,0,0,21,0,0,30,angry
6837.jpg,0,0,18,0,1,30,happy
1130.jpg,1,0,18,0,33,32,happy
649.jpg,0,0,7,0,2,16,happy
3202.jpg,0,0,13,0,0,36,happy
1657.jpg,0,0,12,0,0,23,happy
2735.jpg,0,0,11,0,0,15,happy
3640.jpg,0,0,14,0,23,27,happy
4932.jpg,0,0,6,0,5,13,happy
2323.jpg,0,0,7,0,1,25,happy
4885.jpg,0,0,5,0,0,11,happy
2906.jpg,0,0,9,0,27,23,neutral
1525.jpg,0,0,8,0,20,27,happy
3955.jpg,0,0,3,0,1,16,happy
2503.jpg,0,0,0,0,18,17,confident
6269.jpg,0,0,11,0,5,23,neutral
6292.jpg,0,0,3,0,1,12,happy
1843.jpg,0,0,8,0,0,47,happy
6079.jpg,0,0,13,0,8,23,happy
3480.jpg,0,0,17,0,0,48,surprised
784.jpg,0,0,8,0,0,8,happy
4510.jpg,0,0,13,0,0,17,confident
4085.jpg,0,0,19,0,0,18,happy
5443.jpg,0,0,8,0,0,13,happy
1224.jpg,0,0,10,0,0,21,surprised
723.jpg,0,0,16,0,0,33,confident
448.jpg,0,0,15,0,15,10,neutral
2862.jpg,0,0,1,0,20,27,happy
4207.jpg,0,0,6,0,7,22,anxious
4273.jpg,0,0,11,0,0,30,neutral
6241.jpg,0,0,17,0,0,32,happy
5677.jpg,0,0,0,0,0,14,sad
